Package,Time,Temp,Axis X,Axis Y,Axis Z,Latitude,Longitude,,,,,,,
Package[7529],3:4:35:4,-46.13,2.59,9.34,-0.94,13.013485,101.28394,,,,,,,
Package[7531],3:4:35:5,-46.13,1.69,8.55,-0.9,13.013485,101.28394,,,,,,,
Package[7533],3:4:35:6,-46.13,3.02,9.57,-0.71,13.013485,101.28394,,,,,,,
Package[7535],3:4:35:8,-46.13,2.51,10.16,-1.18,13.013664,101.28327,,,,,,,
Package[7537],3:4:35:9,-46.19,2.67,9.49,-0.94,13.013664,101.28327,,,,,,,
Package[7539],3:4:35:11,-46.13,2.59,9.38,-0.67,13.013664,101.28327,,,,,,,
Package[7541],3:4:35:12,-46,2.51,9.34,-0.63,13.013793,101.28268,,,,,,,
Package[7543],3:4:35:14,-45.94,2.59,9.41,-0.12,13.013793,101.28268,,,,,,,
Package[7545],3:4:35:15,-45.81,2.59,9.26,-0.27,13.013793,101.28268,,,,,,,
Package[7547],3:4:35:16,-45.94,3.3,9.34,-0.31,13.013793,101.28268,,,,,,,
1.28199,,,,,,,,,,,,,,
Package[7551],3:4:35:19,-45.75,2.59,9.57,-0.9,13.014133,101.2817,,,,,,,
Package[7553],3:4:35:21,-45.69,2.82,9.22,-0.31,13.014133,101.2817,,,,,,,
Package[7555],3:4:35:22,-45.56,2.47,9.1,-0.31,13.014133,101.2817,,,,,,,
Package[7557],3:4:35:23,-45.63,2.59,9.57,-0.63,13.014133,101.2817,,,,,,,
Package[7559],3:4:35:25,-45.5,3.14,9.41,-0.67,13.014387,101.28104,,,,,,,
Package[7561],3:4:35:26,-45.63,2.43,9.49,-1.29,13.014387,101.28104,,,,,,,
Package[7563],3:4:35:28,-45.56,2.71,9.26,-0.82,13.014387,101.28104,,,,,,,
Package[7565],3:4:35:29,-45.5,2.98,9.18,0.08,13.014568,101.28047,,,,,,,
Package[7567],3:4:35:31,-45.31,2.75,9.92,-0.51,13.014568,101.28047,,,,,,,
Package[7569],3:4:35:32,-45.25,3.18,9.41,0.71,13.014568,101.28047,,,,,,,
Package[7571],3:4:35:33,-45.25,2.04,9.02,-0.39,13.014568,101.28047,,,,,,,
Package[7573],3:4:35:35,-45.19,2.63,9.85,-0.51,13.0148,101.27979,,,,,,,
Package[7575],3:4:35:36,-45.19,2.67,10,-0.98,13.0148,101.27979,,,,,,,
Package[7577],3:4:35:38,-45.19,2.86,8.59,-0.63,13.0148,1Package[7579],3:4:35:39,-45.38,2.55,9.3,-0.2,13.0148,101.27979
Package[7581],3:4:35:40,-45.44,2.31,9.85,-1.06,13.0148,101.27979,,,,,,,
Package[7583],3:4:35:42,-45.5,2.79,10.08,-1.06,13.015247,101.27887,,,,,,,
Package[7585],3:4:35:43,-45.56,2.24,9.77,-1.02,13.015247,101.27887,,,,,,,
Package[7587],3:4:35:45,-45.38,2.39,8.43,-0.82,13.015386,101.27849,,,,,,,
Package[7589],3:4:35:46,-45.31,2.55,9.61,-0.55,13.015386,101.27849,,,,,,,
Package[7591],3:4:35:48,-45.44,3.26,9.77,-0.63,13.015386,101.27849,,,,,,,
1.27849,,,,,,,,,,,,,,
Package[7597],3:4:35:52,-45.44,3.33,9.81,-0.31,13.015842,101.27761,,,,,,,
101.27761,,,,,,,,,,,,,,
Package[7601],3:4:35:55,-45.38,2.71,9.26,-0.75,13.015842,101.27761,,,,,,,
Package[7603],3:4:35:56,-45.44,2.47,9.49,-1.06,13.01608,101.27697,,,,,,,
Package[7605],3:4:35:58,-45.31,2.71,8.94,-1.29,13.01608,1Package[7607],3:4:35:59,-45.44,2.39,9.26,-0.24,13.01608,101.27697
Package[7609],3:4:36:0,-45.5,2.67,9.69,-1.26,13.01608,101.27697,,,,,,,
Package[7613],3:4:36:3,-45.56,2.9,9.73,-0.43,13.016268,101.2764,,,,,,,
Package[7615],3:4:36:5,-45.63,2.75,9.45,-0.98,13.016268,101.2764,,,,,,,
Package[7617],3:4:36:6,-45.88,1.96,8.71,-0.9,13.01656,101.27573,,,,,,,
